,elem1,elem2,elem3,elem4,comp1,comp2,comp3,comp4,melt_point
586,Nd,Re,O,Vac,23.52941176470588,11.76470588235294,64.70588235294117,0.0,1135.53466796875
587,Tl,Pt,O,Vac,18.181818181818183,18.181818181818183,63.63636363636363,0.0,951.0877685546875
588,Nb,Hg,O,Vac,18.181818181818183,18.181818181818183,63.63636363636363,0.0,1256.866943359375
589,Cd,Si,O,Vac,33.33333333333333,11.11111111111111,55.55555555555556,0.0,1621.0277099609375
590,Li,Te,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,827.1751098632812
591,Sr,Cu,O,Vac,20.0,40.0,40.0,0.0,1567.744873046875
592,Rb,O,Vac,Vac,66.66666666666666,33.33333333333333,0.0,0.0,693.1487426757812
593,Nd,Se,O,Vac,40.0,20.0,40.0,0.0,2303.78955078125
594,Sm,Se,O,Vac,40.0,20.0,40.0,0.0,2280.974365234375
595,Gd,Se,O,Vac,40.0,20.0,40.0,0.0,2306.72802734375
596,Ho,Se,O,Vac,40.0,20.0,40.0,0.0,2258.172119140625
597,Er,Se,O,Vac,40.0,20.0,40.0,0.0,2224.0361328125
598,Hg,Ge,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,1089.8779296875
599,Na,Al,O,Vac,50.0,10.0,40.0,0.0,1254.131591796875
600,Ca,Ta,O,Vac,18.181818181818183,18.181818181818183,63.63636363636363,0.0,1992.7501220703125
601,Cd,Rh,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1329.82275390625
602,Li,Rh,O,Vac,25.0,25.0,50.0,0.0,869.464111328125
603,Cu,Rh,O,Vac,25.0,25.0,50.0,0.0,1077.2147216796875
604,K,Ge,Sb,O,12.5,12.5,12.5,62.5,1602.4283447265625
605,Sb,As,O,Vac,14.285714285714285,14.285714285714285,71.42857142857143,0.0,1510.8209228515625
606,Na,V,P,O,8.571428571428571,2.857142857142857,22.857142857142858,65.71428571428571,1068.632568359375
607,Tl,Te,O,Vac,31.57894736842105,5.263157894736842,63.1578947368421,0.0,754.9910278320312
608,K,Na,Ga,O,10.0,40.0,10.0,40.0,1016.3728637695312
609,Cs,K,Ga,O,10.0,40.0,10.0,40.0,1026.4815673828125
610,K,Tl,O,Vac,50.0,10.0,40.0,0.0,909.8383178710938
611,Na,In,O,Vac,50.0,10.0,40.0,0.0,1029.712890625
612,Ca,Zn,Te,O,15.0,15.0,10.0,60.0,1173.323974609375
613,La,Ta,S,O,13.333333333333334,20.0,13.333333333333334,53.333333333333336,1722.250732421875
614,La,Si,Se,O,25.0,12.5,18.75,43.75,1473.01953125
615,K,V,P,O,4.0,12.0,16.0,68.0,784.6124267578125
616,K,Sn,O,Vac,50.0,12.5,37.5,0.0,821.3758544921875
617,K,Sn,As,O,12.5,12.5,12.5,62.5,1461.0538330078125
618,K,Nb,B,O,15.0,15.0,10.0,60.0,1356.327392578125
619,O,Mn,As,Rb,60.0,20.0,15.0,5.0,1359.2379150390625
620,Ca,Ti,O,Vac,23.52941176470588,17.647058823529413,58.82352941176471,0.0,2181.914794921875
621,Ta,O,Vac,Vac,28.57142857142857,71.42857142857143,0.0,0.0,2109.43798828125
622,Ca,Mo,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1656.3065185546875
623,Ca,Ag,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1094.6407470703125
624,Ca,Cu,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1539.5682373046875
625,Rb,Ti,Te,O,11.11111111111111,5.555555555555555,16.666666666666664,66.66666666666666,985.6975708007812
626,Rb,Mg,O,Vac,40.0,20.0,40.0,0.0,922.0006713867188
627,Zn,Cu,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1484.96044921875
628,La,Mg,Ni,O,20.0,10.0,10.0,60.0,2157.570068359375
629,Sr,Ce,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,2413.94677734375
630,V,O,F,Vac,25.0,12.5,62.5,0.0,636.9882202148438
631,Ta,Ag,P,O,5.263157894736842,5.263157894736842,21.052631578947366,68.42105263157895,1001.9737548828125
632,Sr,V,P,O,4.0,12.0,16.0,68.0,1393.5472412109375
633,La,Si,S,O,25.0,12.5,18.75,43.75,1681.4395751953125
634,Pr,Te,O,Vac,40.0,20.0,40.0,0.0,1953.8779296875
635,Sm,Te,O,Vac,40.0,20.0,40.0,0.0,1759.4395751953125
636,Gd,Te,O,Vac,40.0,20.0,40.0,0.0,1720.6075439453125
637,Tb,Te,O,Vac,40.0,20.0,40.0,0.0,1701.709716796875
638,Dy,Te,O,Vac,40.0,20.0,40.0,0.0,1696.6190185546875
639,Ce,Sc,B,O,5.0,15.0,20.0,60.0,1791.4439697265625
640,Sm,Nb,S,O,27.27272727272727,9.090909090909092,27.27272727272727,36.36363636363637,1823.6328125
641,Sm,Au,O,Vac,26.666666666666668,13.333333333333334,60.0,0.0,1521.1873779296875
642,Ca,Sb,O,Vac,18.181818181818183,18.181818181818183,63.63636363636363,0.0,1761.85546875
643,Cd,Sb,O,Vac,18.181818181818183,18.181818181818183,63.63636363636363,0.0,1432.284423828125
644,Sr,Ti,Fe,O,25.0,12.5,4.166666666666666,58.333333333333336,1868.2991943359375
645,Ba,Sc,Cu,O,13.636363636363635,18.181818181818183,13.636363636363635,54.54545454545454,1694.63525390625
646,V,O,F,Vac,25.0,12.5,62.5,0.0,636.9882202148438
647,K,V,O,Vac,15.384615384615385,23.076923076923077,61.53846153846154,0.0,1004.8990478515625
648,Gd,S,O,F,14.285714285714285,14.285714285714285,57.14285714285714,14.285714285714285,944.1378784179688
649,Rb,V,Se,O,5.555555555555555,16.666666666666664,11.11111111111111,66.66666666666666,684.2570190429688
650,Ca,V,Ag,O,5.263157894736842,21.052631578947366,10.526315789473683,63.1578947368421,882.5558471679688
651,Rb,Mo,As,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,847.4935913085938
652,Mn,Te,O,Vac,12.5,25.0,62.5,0.0,1033.6600341796875
653,Ba,Te,O,Vac,21.428571428571427,14.285714285714285,64.28571428571429,0.0,1242.3133544921875
654,K,Nb,Si,O,14.285714285714285,14.285714285714285,9.523809523809524,61.904761904761905,1478.144287109375
655,Sr,Er,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1604.18359375
656,K,Cd,O,Vac,54.54545454545454,9.090909090909092,36.36363636363637,0.0,929.5542602539062
657,Ca,Ge,O,Vac,60.0,20.0,20.0,0.0,1640.1483154296875
658,Gd,Ru,O,Vac,27.27272727272727,9.090909090909092,63.63636363636363,0.0,1439.4935302734375
659,O,Mn,Ba,Ho,55.26315789473685,10.526315789473683,13.157894736842104,21.052631578947366,2009.1998291015625
660,Sr,Gd,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1635.2369384765625
661,K,Na,Tl,O,20.0,30.0,10.0,40.0,782.9868774414062
662,Ba,Ca,Pd,O,16.666666666666664,8.333333333333332,25.0,50.0,1380.6240234375
663,Li,O,V,As,12.5,62.5,12.5,12.5,917.5199584960938
664,Tm,Cu,B,O,5.88235294117647,5.88235294117647,29.411764705882355,58.82352941176471,1215.693115234375
665,Cs,Fe,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,1068.2830810546875
666,O,Mn,Rb,Ba,57.14285714285714,14.285714285714285,14.285714285714285,14.285714285714285,1524.86962890625
667,K,Rb,Co,O,30.76923076923077,15.384615384615385,15.384615384615385,38.46153846153847,993.4022827148438
668,Tl,Mo,P,O,11.11111111111111,11.11111111111111,11.11111111111111,66.66666666666666,930.620361328125
669,Ca,Co,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1757.2939453125
670,Cs,Ru,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,989.688720703125
671,Nb,P,O,Vac,25.71428571428571,2.857142857142857,71.42857142857143,0.0,1693.3504638671875
672,Sm,Re,O,Vac,25.0,12.5,62.5,0.0,1123.982666015625
673,Sr,Sn,O,Vac,25.0,16.666666666666664,58.333333333333336,0.0,2363.15625
674,V,Hg,O,Vac,22.22222222222222,11.11111111111111,66.66666666666666,0.0,882.8744506835938
675,Pr,Si,Te,O,25.0,12.5,12.5,50.0,1251.35693359375
676,K,Ru,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,1002.8350219726562
677,Na,As,O,Vac,45.45454545454545,9.090909090909092,45.45454545454545,0.0,1417.826904296875
678,Sr,Sm,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1641.7474365234375
679,Ba,Ge,O,Vac,60.0,20.0,20.0,0.0,1534.375732421875
680,La,Si,Se,O,25.0,12.5,12.5,50.0,1447.464599609375
681,Li,In,Ge,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1404.541259765625
682,Na,Mn,As,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1567.20166015625
683,O,V,Mn,Vac,61.53846153846154,15.384615384615385,23.076923076923077,0.0,1274.694091796875
684,Mn,Se,O,Vac,12.5,25.0,62.5,0.0,854.7147827148438
685,Zn,Hg,O,F,18.181818181818183,18.181818181818183,9.090909090909092,54.54545454545454,432.3410339355469
686,Ti,Tl,O,Vac,16.666666666666664,33.33333333333333,50.0,0.0,930.7559204101562
687,Ta,Mn,O,Vac,13.333333333333334,26.666666666666668,60.0,0.0,1676.527099609375
688,Ca,Rh,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1442.5391845703125
689,K,Ba,Fe,O,16.666666666666664,16.666666666666664,16.666666666666664,50.0,1588.0635986328125
690,Ba,Ta,As,O,37.5,12.5,37.5,12.5,2104.02392578125
691,Ta,V,O,Vac,14.285714285714285,14.285714285714285,71.42857142857143,0.0,1785.197509765625
692,Rb,Na,Co,O,15.384615384615385,30.76923076923077,15.384615384615385,38.46153846153847,1083.339599609375
693,Ba,Nb,As,O,37.5,12.5,37.5,12.5,1915.0477294921875
694,Sr,Ta,As,O,37.5,12.5,37.5,12.5,2019.05419921875
695,Na,V,O,Vac,45.45454545454545,9.090909090909092,45.45454545454545,0.0,1414.7579345703125
696,Sr,Sc,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1641.490966796875
697,K,Mn,V,O,16.666666666666664,8.333333333333332,16.666666666666664,58.333333333333336,928.5887451171875
698,Ti,Sn,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1802.600341796875
699,La,Mn,S,O,33.33333333333333,8.333333333333332,50.0,8.333333333333332,1725.964111328125
700,Rb,Mn,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,887.8485107421875
701,Ba,Tl,O,Vac,22.22222222222222,22.22222222222222,55.55555555555556,0.0,1098.8768310546875
702,O,Se,Mo,Cs,66.66666666666666,5.555555555555555,16.666666666666664,11.11111111111111,821.551025390625
703,Rb,Li,Zn,O,14.285714285714285,14.285714285714285,28.57142857142857,42.857142857142854,934.460693359375
704,Sr,Y,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1627.21728515625
705,Na,Gd,Si,O,14.285714285714285,14.285714285714285,14.285714285714285,57.14285714285714,1637.0401611328125
706,Tb,Mn,O,Vac,12.5,25.0,62.5,0.0,1894.940185546875
707,Nd,Si,Te,O,25.0,12.5,12.5,50.0,1279.322998046875
708,Cs,V,Se,O,5.555555555555555,16.666666666666664,11.11111111111111,66.66666666666666,677.968017578125
709,Lu,Cu,B,O,5.88235294117647,5.88235294117647,29.411764705882355,58.82352941176471,1219.4625244140625
710,Dy,Mn,O,Vac,12.5,25.0,62.5,0.0,1873.76806640625
711,Li,Ti,P,O,5.555555555555555,11.11111111111111,16.666666666666664,66.66666666666666,1536.119140625
712,Sr,Dy,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1610.692138671875
713,Sr,Ho,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1604.2255859375
714,Sr,Tb,Rh,O,27.27272727272727,9.090909090909092,9.090909090909092,54.54545454545454,1651.19970703125
715,Cs,Li,Mn,O,25.0,12.5,12.5,50.0,1051.4796142578125
716,Y,Cr,O,Vac,20.0,20.0,60.0,0.0,2054.824462890625
717,Cr,Ni,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,1066.6778564453125
718,Mn,Fe,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1805.1278076171875
719,Mn,Zn,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,1681.33740234375
720,Dy,Cr,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,2035.0130615234375
721,Co,Ge,O,Vac,28.57142857142857,14.285714285714285,57.14285714285714,0.0,1560.635498046875
722,Mn,O,Vac,Vac,42.857142857142854,57.14285714285714,0.0,0.0,1850.6473388671875
723,K,V,O,Vac,21.428571428571427,21.428571428571427,57.14285714285714,0.0,1021.372314453125
724,Sr,Co,W,O,20.0,10.0,10.0,60.0,1752.330810546875
725,W,O,Vac,Vac,25.0,75.0,0.0,0.0,1747.6737060546875
726,Cr,Cd,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,1137.90673828125
727,Cr,Co,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,1025.5078125
728,Mn,Te,O,Vac,30.0,10.0,60.0,0.0,988.3724975585938
729,O,Mn,Sr,Vac,55.55555555555556,22.22222222222222,22.22222222222222,0.0,1937.8602294921875
730,Ni,Se,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,914.5280151367188
731,Y,Cr,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,2141.957763671875
732,Y,Mn,O,Vac,18.181818181818183,18.181818181818183,63.63636363636363,0.0,1883.2166748046875
733,V,P,O,Vac,16.666666666666664,16.666666666666664,66.66666666666666,0.0,924.4668579101562
734,Ca,Mn,O,Vac,14.285714285714285,28.57142857142857,57.14285714285714,0.0,1689.3548583984375
735,Sr,Cr,O,F,23.809523809523807,14.285714285714285,57.14285714285714,4.761904761904762,1614.19580078125
