,ID,Name,T,density,ave:en_allen,ave:vdw_radius,sum:num_unfilled,var:boiling_point,var:hhi_p,var:num_unfilled,var:num_p_unfilled,var:num_s_unfilled,var:num_s_valence,max:hhi_p,max:num_unfilled,max:num_p_unfilled,max:num_s_unfilled,min:electron_affinity,min:lattice_constant,min:num_s_valence,DC1,PC2,SC4
1480,mp-1221997,MgTi4FeO10,600,3.789080674,16.535375,171.3125,112,2371147.529,1432148.438,7.25,0.9375,0,0,5300,8,2,0,0.079,2.87,2,13.15383077,2.852751384,1700.749465
1481,mp-1222018,Mn2Cr3FeO8,600,4.666920621,16.53642857,174.8571429,48,1746416.624,1156785.714,2.959183673,0.979591837,0.168367347,0.168367347,3100,6,2,1,0.151,2.87,1,12.32776571,2.404618292,1490.611551
1482,mp-1222070,MgTi4(PO4)6,600,2.882692243,18.08417143,164.1428571,98,1196553.243,870906.1224,3.76,0.729795918,0,0,5300,8,3,0,0.079,2.95,2,13.70334539,1.619228087,1749.429796
1483,mp-1222170,Mg3MnNi3O8,600,4.763910555,15.83653333,168.7333333,27,1368510.714,3454222.222,1.36,0.995555556,0,0,5300,5,2,0,1.156,3.21,2,13.55689518,0.732377519,1441.614949
1484,mp-1222354,LiInO2,600,5.638614413,14.47625,169.75,20,867429.7649,1710000,2.25,3.1875,0.1875,0.1875,3300,5,5,1,0.3,3.49,1,12.70597396,1.501976285,1100.087612
1485,mp-1222955,LaPrCr2O6,600,6.483627058,15.58612663,180.7,88,2618449.833,12169600,10.44,0.96,0.16,0.16,9500,11,2,1,0.47,2.88,1,12.63408571,1,2262.281606
1486,mp-1223117,La8Te3SeO8,600,6.370220555,12.6850985,198.4,96,2736840.209,17046475,11.76,0.96,0,0,9500,9,2,0,0.47,3.75,2,12.59566389,1,1668.935501
1487,mp-1223194,La4As2(S2O)3,600,4.556871178,13.14673233,191.8666667,120,2013306.186,14519822.22,9.2,1.04,0,0,9500,9,3,0,0.47,3.75,2,13.76219545,1,1662.604377
1488,mp-1223259,La2CoNiO6,600,6.96808892,15.77004925,179.5,35,2676326.314,12448900,7.65,0.96,0,0,9500,9,2,0,0.47,2.51,2,13.48694701,1,2601.211074
1489,mp-1223262,La6Sb4(SO4)3,600,5.790163945,14.8744591,185.84,192,2218646.408,16862976,8.5344,1.0176,0,0,9500,9,3,0,0.47,3.75,2,13.13052165,1,1690.532678
1490,mp-1223401,KNb4AsO13,600,4.030703966,17.28736842,174.1052632,116,3913181.663,10372077.56,4.260387812,0.880886427,0.193905817,0.193905817,8500,7,3,1,0.50147,3.3,1,13.66295131,1,1785.478992
1491,mp-1223583,KNb5Pb2O15,600,5.712577648,16.88608696,176.0434783,148,3996958.822,10465784.5,4.344045369,1.270321361,0.192816635,0.192816635,8500,7,4,1,0.35674316,3.3,1,12.21072104,1,1782.388403
1492,mp-1223615,KTa5Pb2O15,600,8.225725868,16.79695652,176.9130435,148,5158848.339,784877.1267,4.344045369,1.270321361,0.041587902,0.041587902,2700,7,4,1,0.322,3.31,1,13.47281944,1.374814478,1213.854566
1493,mp-1223746,InSb3Pb4O13,600,8.097334613,17.45585714,171.1904762,56,881814.0574,6527528.345,0.888888889,0.888888889,0,0,7900,5,5,0,0.3,4.51,2,11.53895337,2.573475362,1277.8702
1494,mp-1223769,K4Ta3NbO12,600,6.226093188,15.2905,190.4,56,4477651.758,3145900,4.56,0.96,0.1875,0.1875,8500,7,2,1,0.322,3.3,1,8.177153507,1.072815096,1831.730514
1495,mp-1224490,Hf2Sb2Pb4O13,600,8.731715453,17.08095238,173.4285714,64,2669199.975,4978095.238,3.188208617,1.156462585,0,0,7900,8,4,0,0.014,3.2,2,13.88677153,4.779661612,1809.049552
1496,mp-1224628,GdBO3,600,5.650807953,16.52154768,176.4,54,3203679.985,12153600,29.44,2.56,0,0,9500,16,5,0,0.279723,3.64,2,12.93554335,1,1758.404327
1497,mp-1224655,GdY(FeO3)2,600,6.382009943,16.24687384,178.6,90,2501880.388,12586900,19.05,0.96,0,0,9800,16,2,0,0.151,2.87,2,12.87787023,1,2406.120047
1498,mp-1224682,Gd2GaSbO7,600,7.354746447,16.76777062,175,108,2015336.163,14340495.87,28.08264463,1.636363636,0,0,9500,16,5,0,0.43,3.64,2,11.88118442,1,1812.949615
1499,mp-1224711,Gd2MnSbO7,600,7.091124147,16.76322516,176.6363636,108,1906451.659,14011735.54,28.08264463,0.975206612,0,0,9500,16,3,0,1.046,3.64,2,12.05607734,1,1840.54059
1500,mp-1224730,Gd2CrSbO7,600,7.117051816,16.71140698,176.7272727,110,2097537.538,13840661.16,28.18181818,0.975206612,0.082644628,0.082644628,9500,16,3,1,0.666,2.88,1,13.04831662,1,2404.591703
1501,mp-1224734,La20S29O,600,4.975745417,10.8170985,204.64,480,2215538.645,18614544,11.76,0.96,0,0,9500,9,2,0,0.47,3.75,2,13.58896935,1,1634.056606
1502,mp-1224786,GaSbO4,600,6.296708723,17.92833333,166.8333333,16,1126478.061,9022222.222,1.222222222,1.222222222,0,0,7900,5,5,0,0.43,4.51,2,13.58944058,1,1247.484297
1503,mp-1224890,FeSb3Pb4O13,600,8.03553242,17.49619048,171.7142857,220,999744.7834,6462222.222,0.712018141,0.911564626,0,0,7900,4,4,0,0.151,2.87,2,13.80224168,6.465960723,2083.986979
1504,mp-1224914,GaSb3Pb4O13,600,8.178703135,17.48428571,170.9047619,56,933584.1897,6996462.585,0.888888889,0.888888889,0,0,7900,5,5,0,0.35674316,4.51,2,11.44861975,2.49390304,1273.158875
1505,mp-1225008,Gd2InSbO7,600,7.386392093,16.71349789,175.5454545,108,1932436.371,13845950.41,28.08264463,1.636363636,0,0,9500,16,5,0,0.3,3.64,2,12.21955168,1,1822.542935
1506,mp-1225159,Er2CrSbO7,600,7.677141361,16.93914509,175.8181818,54,1770432.497,13840661.16,1.338842975,0.975206612,0.082644628,0.082644628,9500,6,3,1,0.666,2.88,1,13.40896443,1,2254.009847
1507,mp-1225344,Dy2MnSbO7,600,7.368149088,17.0980199,176.0909091,60,1350031.703,14011735.54,1.107438017,0.975206612,0,0,9500,5,3,0,0.352,3.59,2,12.25335996,1,1783.667634
1508,mp-1225509,Dy2CrSbO7,600,7.411565844,17.04620172,176.1818182,62,1557641.218,13840661.16,1.603305785,0.975206612,0.082644628,0.082644628,9500,6,3,1,0.352,2.88,1,13.43480516,1,2285.824419
1509,mp-1225903,Gd2Mn(GeO3)4,600,5.479907245,17.19239352,175.8421053,154,2172570.476,9377119.114,17.73407202,1.462603878,0,0,9500,16,4,0,1.232712,3.64,2,13.61632375,1.231805894,1836.127561
1510,mp-1226180,CrSnSbO6,600,6.109251558,17.82888889,171.2222222,100,1314371.597,5518024.691,1.728395062,0.987654321,0.098765432,0.098765432,7900,6,4,1,0.666,2.88,1,11.52787363,1.459431964,2110.884784
1511,mp-1226278,CrSb3Pb4O13,600,8.048223118,17.4547619,171.8095238,114,983921.3851,6506666.667,1.156462585,0.911564626,0.045351474,0.045351474,7900,6,4,1,0.35674316,2.88,1,13.72215357,2.90681391,2142.358387
1512,mp-1226344,CrGeSbO6,600,5.876088439,17.94111111,170.5555556,100,1552058.55,6691358.025,1.728395062,0.987654321,0.098765432,0.098765432,7900,6,4,1,0.666,2.88,1,9.773795746,1.769760437,2084.996691
1513,mp-1226537,Cs3Ge2Sb3O13,600,4.604139808,16.58066667,192.6190476,92,994072.9521,9048571.429,0.630385488,1.092970522,0.12244898,0.12244898,7900,4,4,1,0.471626,4.51,1,14.16755551,1,1389.533896
1514,mp-1226548,CsSiSbO5,600,4.542616177,16.721,189.875,144,885595.591,8262343.75,0.6875,1.109375,0.109375,0.109375,7900,4,4,1,0.471626,4.51,1,14.18301136,1,1381.947547
1515,mp-1226851,CeTaTiO6,600,6.80123788,16.65448204,176.3333333,196,4291976.67,7795555.556,39.35802469,0.888888889,0,4.93E-32,9500,22,2,0,0.079,2.95,2,13.1553722,8.559403732,2245.859959
1516,mp-1227184,CaNd3Cr4O16,600,4.407781359,16.67270464,175.1666667,86,1889505.808,8843333.333,8.326388889,0.888888889,0.138888889,0.138888889,9500,10,2,1,0.02455,2.88,1,12.54290634,7.435411385,2298.714269
1517,mp-1227239,Ca5P3O13,600,3.056312241,16.58261905,174.8095238,70,477742.3655,2025623.583,0.984126984,0.984126984,0,0,3900,3,3,0,0.02455,5.58,2,14.73522167,7.373070179,784.7345315
1518,mp-1227255,CaCeV2O8,600,3.977667953,16.72911153,175.25,52,2361896.815,6770000,32.38888889,0.888888889,0,4.93E-32,9500,22,2,0,0.02455,3.02,2,13.17165748,3.609681131,2296.275072
1519,mp-1227336,BaSrTi2O6,600,5.44690201,15.5406,185.1,28,1918264.163,1518400,7.36,0.96,0,0,4200,8,2,0,0.048,2.95,2,10.60606307,2.021945243,1622.190005
1520,mp-1227420,BaSrMn2O6,600,5.587198295,15.9746,183.9,44,907455.5831,1530400,2.56,0.96,0,0,4200,5,2,0,0.048,5.02,2,14.03432338,2.932536199,920.8210681
1521,mp-1227631,Ca3CdO4,600,4.406611364,14.09675,189.875,8,601301.9547,2484375,1,1,0,0,3900,2,2,0,0.02455,2.98,2,12.75141144,1.26838148,1484.902967
1522,mp-1227688,BaSr3Ti4O12,600,5.204717929,15.5648,184.15,56,1901388.785,1798000,7.36,0.96,0,0,4200,8,2,0,0.048,2.95,2,10.75379556,4.124231581,1615.424354
1523,mp-1227710,BaSr4Ti5O15,600,5.186542588,15.56964,183.96,70,1897975.304,1853056,7.36,0.96,0,0,4200,8,2,0,0.048,2.95,2,10.88463816,4.968511369,1614.072025
1524,mp-1227713,Ca2Tl2O5,600,7.161877384,16.03408667,179.3333333,40,675002.9645,6205432.099,2.839506173,2.839506173,0,0,6500,5,5,0,0.02455,3.46,2,12.72837158,5.386683188,1621.250889
1525,mp-1227843,BaSr(PbO3)2,600,7.605893941,16.1006,183.3,40,793046.9063,1838400,1.6,1.6,0,0,4200,4,4,0,0.048,4.95,2,13.06623011,3.271407218,933.0159992
1526,mp-1228030,Ba4Bi2O,600,5.980843566,9.429142857,234,8,401653.0844,2314285.714,1.836734694,1.836734694,0,0,5300,3,3,0,0.14462,4.75,2,13.77830249,0.582775924,1039.638809
1527,mp-1228084,Ba4Sc2Cu2O9,600,5.363984454,14.65223529,191.8823529,38,1513583.665,2848788.927,6.76816609,0.996539792,0.103806228,0.103806228,5500,9,2,1,0.14462,3.31,1,12.45493333,2.237329764,1608.116182
1528,mp-1228124,Ba6Ti5PtO18,600,6.205127004,15.55853333,187.0666667,78,2047278.681,1555555.556,6.44,0.96,0.032222222,0.032222222,5500,8,2,1,0.079,2.95,1,12.61877786,2.398621979,1792.589488
1529,mp-1228129,Ba4InSbO8,600,6.279436678,15.23264286,191.9285714,24,889569.6188,4175306.122,1.775510204,1.775510204,0,4.93E-32,7900,5,5,0,0.14462,4.51,2,13.46046773,1.27066754,1344.185369
1530,mp-1228133,Ba3Lu2MoO9,600,7.230107839,15.29953333,189.1333333,42,2554659.69,8953955.556,7.76,0.96,0.062222222,0.062222222,9500,9,2,1,0.14462,3.15,1,13.15872917,3.011612283,2106.709585
1531,mp-1228277,Ba3CaBi2O9,600,6.764925399,15.8524,187.8,48,766141.3311,3224888.889,1.04,1.04,0,0,5300,3,3,0,0.02455,4.75,2,13.36606376,4.862052006,1058.835267
1532,mp-1228281,Ba3ZrTa4O15,600,7.289056529,16.32873913,182.3913043,132,4814480.552,1158790.17,5.678638941,0.907372401,0,0,3400,8,2,0,0.14462,3.23,2,13.09832922,3.028720547,1339.539398
1533,mp-1228360,Ba2InCuO4,600,5.827877795,14.576875,191.625,14,1243440.485,1456093.75,2.1875,2.484375,0.109375,0.109375,3300,5,5,1,0.14462,3.61,1,12.55341223,1.368245875,1192.666065
1534,mp-1228362,Ba2SrTi3O9,600,5.517968938,15.52446667,185.7333333,42,1929336.612,1328000,7.36,0.96,0,0,4200,8,2,0,0.048,2.95,2,11.09684943,2.454895001,1626.70405
1535,mp-1228376,Ba3Fe2WO9,600,6.610572777,15.85486667,186.5333333,64,2773272.925,3139822.222,2.382222222,0.96,0,0,7000,6,2,0,0.14462,2.87,2,13.07344641,2.286785073,1977.817441
1536,mp-1228392,Ba2CePbO6,600,6.981437635,15.51823383,189.2,38,1493296.047,7209600,37.96,1.44,0,0,9500,22,4,0,0.14462,4.95,2,13.5039374,2.253469003,1404.357258
1537,mp-1228430,Ba3Ta4TiO15,600,7.317106114,16.34447826,181.8695652,132,4565428.327,951833.6484,5.678638941,0.907372401,0,0,3000,8,2,0,0.079,2.95,2,13.46238985,4.524315155,1432.83542
1538,mp-1228478,Ba4Ti3PtO12,600,6.519646016,15.5917,187.1,150,2095147.629,1848400,5.95,0.96,0.0475,0.0475,5500,8,2,1,0.079,2.95,1,12.93701346,3.997693029,1792.407665
1539,mp-1228585,Ba4Ta10CoO30,600,7.726020997,16.70675556,178.9333333,133,5311888.17,963377.7778,5.020246914,0.888888889,0,0,3100,7,2,0,0.14462,2.51,2,13.91982509,2.823094667,1698.297621
1540,mp-1228643,Ba3In2MoO9,600,6.505648094,15.7446,185,34,1906866.377,1536000,2.995555556,2.248888889,0.062222222,0.062222222,3300,6,5,1,0.14462,3.15,1,12.45959815,2.531972259,1392.797842
1541,mp-1228716,Ca3Ga2(SnO4)3,600,5.042411409,16.39045,177.1,184,1219526.884,3139875,2.01,2.01,0,0,5500,5,5,0,0.02455,4.51,2,13.91376849,12.79403128,1090.27393
1542,mp-1228843,AlSb3Pb4O13,600,8.087710746,17.4437619,170.7619048,56,944965.3141,6465850.34,0.888888889,0.888888889,0,0,7900,5,5,0,0.35674316,4.05,2,12.04499447,2.304765247,1429.260272
1543,mp-1229097,AlCrFeO4,600,4.464459792,16.48414286,171.7142857,46,1943253.646,1014285.714,2.489795918,2.408163265,0.12244898,0.12244898,3100,6,5,1,0.151,2.87,1,12.60742055,2.070930051,1447.570583
1544,mp-1229253,CaCe4Si3O13,600,5.118363598,16.2049692,181.1904762,252,2257697.047,12367528.34,60.95238095,1.487528345,0,0,9500,22,4,0,0.02455,5.16,2,14.21781024,1,1263.503973
1545,mp-1237522,BiSb3(PO4)6,600,4.060380516,18.81588235,163.3235294,312,336995.4547,4785363.322,0.207612457,0.207612457,0,0,7900,3,3,0,0.746607,4.51,2,14.35592544,1.279868494,1298.507015
1546,mp-1239394,TiSb(PO4)3,600,3.208297481,18.60117647,163.5882353,88,786167.6576,3098754.325,2.006920415,0.456747405,0,0,7900,8,3,0,0.079,2.95,2,13.56278205,2.859514356,2140.242332
1547,mp-1244526,TiP3WO12,600,3.574829689,18.42058824,164.2941176,94,2356075.892,2437923.875,2.650519031,0.643598616,0,0,7000,8,3,0,0.079,2.95,2,13.37658243,2.857801852,1867.274968
1548,mp-12509,YZnPO,600,4.973858449,12.679,191.25,28,1840764.749,13636875,11.25,1.6875,0,0,9800,9,3,0,0.307,2.66,2,10.49293924,1,2480.253284
1549,mp-12516,NdZnSbO,600,6.794906459,11.72307594,199.5,30,1394579.918,15101875,14.1875,1.6875,0,0,9500,10,3,0,1.046,2.66,2,12.77557453,1,2586.112863
1550,mp-1251643,Ca2AlVO5,600,3.541215378,15.292,179.2222222,88,1681220.162,2160987.654,4.469135802,2.222222222,0,0,3900,7,5,0,0.02455,3.02,2,13.43335305,9.38385199,1471.429437
1551,mp-1272688,Ni(PtO2)3,600,10.6051406,16.977,174.8,80,3439881.513,5122500,0,0.96,0.21,0.21,5500,2,2,1,1.156,3.52,1,13.9383677,1.221700841,1349.364899
1552,mp-1272719,Sr2TaMnO6,600,6.480354741,15.782,183.7,96,2910650.795,2122100,4.04,0.96,0,0,4200,7,2,0,0.048,3.31,2,12.10162191,6.964326737,1383.434196
1553,mp-1272804,LiMn2O4,600,4.039450478,15.93028571,171.4285714,38,888228.4567,736734.6939,2.204081633,0.979591837,0.12244898,0.12244898,2900,5,2,1,0.618049,3.49,1,13.83522335,0.568152028,1154.448745
1554,mp-1273081,CaLa2CoO6,600,5.961464364,15.26834925,182.9,66,2419616.209,12272000,8.61,0.96,0,0,9500,9,2,0,0.02455,2.51,2,13.15760374,1,2636.915695
1555,mp-1273504,SrLaCoO4,600,6.09966765,15.11003518,185.7142857,80,2182472.066,9715510.204,6.979591837,0.979591837,0,4.93E-32,9500,9,2,0,0.048,2.51,2,13.23434386,1,2694.317162
1556,mp-1274143,Sr2FeWO6,600,6.412674769,15.886,183.2,22,3343868.739,4827600,2.76,0.96,0,0,7000,6,2,0,0.048,2.87,2,12.99377976,1.987588706,1923.207584
1557,mp-1274783,SrLaCoO4,600,6.106618071,15.11003518,185.7142857,40,2182472.066,9715510.204,6.979591837,0.979591837,0,4.93E-32,9500,9,2,0,0.048,2.51,2,13.23880804,1,2694.317162
1558,mp-1275198,Nb2Co4O9,600,5.559516408,16.824,173.6,88,3556044.426,7238400,2.728888889,0.96,0.115555556,0.115555556,8500,7,2,1,0.66225646,2.51,1,11.87519592,1.724031706,2373.763242
1559,mp-1276507,Nb2Co4O9,600,5.560407305,16.824,173.6,88,3556044.426,7238400,2.728888889,0.96,0.115555556,0.115555556,8500,7,2,1,0.66225646,2.51,1,11.87742597,1.724031706,2373.763242
1560,mp-1276666,SrLaCoO4,600,6.111295923,15.11003518,185.7142857,80,2182472.066,9715510.204,6.979591837,0.979591837,0,4.93E-32,9500,9,2,0,0.048,2.51,2,13.24180139,1,2694.317162
1561,mp-1276755,Sr2FeOsO6,600,6.799629199,15.997,183,40,2793792.303,3554100,1.6,0.96,0,0,5500,4,2,0,0.048,2.74,2,13.40429582,3.885748647,1826.614699
1562,mp-1277667,Mg2FeWO6,600,5.721315692,16.2762,168,22,3313459.025,5954000,2.76,0.96,0,0,7000,6,2,0,0.151,2.87,2,11.94276278,2.080746723,1775.539701
1563,mp-1279043,Ba2MnNbO6,600,6.126422885,15.7262,187.1,96,2400859.821,5782900,4.04,0.96,0.09,0.09,8500,7,2,1,0.14462,3.3,1,10.1030259,3.880708158,1876.501234
1564,mp-1279869,Ba2FeMoO6,600,6.30205088,15.7932,186.9,44,2529357.978,1197600,2.76,0.96,0.09,0.09,3000,6,2,1,0.14462,2.87,1,12.80782307,2.576251458,1505.049122
1565,mp-1281224,MnO,600,5.171419089,15.85,178.5,28,1150052.484,302500,2.25,1,0,0,1600,5,2,0,1.4611135,6.83,2,14.93742965,0.202463356,511.8182271
1566,mp-1282190,Sr2VMoO6,600,5.38596241,15.7323,183.4,50,2737427.149,2418900,4.65,0.96,0.09,0.09,4200,7,2,1,0.048,3.02,1,10.19319117,5.105749747,1528.979236
1567,mp-1283577,CrO,600,4.514396248,15.565,179,32,2037485.034,1690000,4,1,0.25,0.25,3100,6,2,1,0.666,2.88,1,13.06609323,1.098063931,1442.36931
1568,mp-1283831,Sr2TaCoO6,600,6.837485925,15.834,183.2,88,3176655.933,2345600,3.36,0.96,0,0,4200,7,2,0,0.048,2.51,2,13.62296907,7.297740669,1869.122314
1569,mp-1285,PtO2,600,11.24971615,17.62666667,172.3333333,12,3573016.941,5555555.556,0,0.888888889,0.222222222,0.222222222,5500,2,2,1,1.4611135,3.92,1,13.81036202,1,1217.964601
1570,mp-1285565,YCrO4,600,4.142390641,16.9735,174.3333333,92,2295214.688,11608055.56,7.472222222,0.888888889,0.138888889,0.138888889,9800,9,2,1,0.307,2.88,1,13.07595054,1,2290.723654
1571,mp-12866,SrSnO3,600,6.12468763,16.113,184.4,20,1047940.297,2274400,1.6,1.6,0,0,4200,4,4,0,0.048,5.82,2,14.26482103,2.267687645,780.6308491
1572,mp-1286807,AlV2O4,600,4.338263119,16.15785714,172.2857143,54,2675921.429,1496734.694,4.979591837,2.408163265,0,0,3300,7,5,0,0.43283,3.02,2,13.20381649,1.413787677,1361.132882
1573,mp-1287553,SrLaCoO4,600,6.05731254,15.11003518,185.7142857,40,2182472.066,9715510.204,6.979591837,0.979591837,0,4.93E-32,9500,9,2,0,0.048,2.51,2,13.20670025,1,2694.317162
1574,mp-1288155,Ba2MnNbO6,600,6.144377949,15.7262,187.1,48,2400859.821,5782900,4.04,0.96,0.09,0.09,8500,7,2,1,0.14462,3.3,1,10.33788355,2.578462856,1876.501234
1575,mp-1288982,SrLaVO4,600,5.743960653,14.85332089,186.7142857,96,2485249.155,9744081.633,9.102040816,0.979591837,0,4.93E-32,9500,9,2,0,0.048,3.02,2,11.53428314,1,2150.211841
1576,mp-1289469,Sr2CoGe2O7,600,4.415422208,16.28083333,182,100,1662969.762,4017222.222,1.409722222,1.638888889,0,0,5300,4,4,0,0.048,2.51,2,10.75966396,9.266093606,2051.761648
1577,mp-12911,Ba2LaRuO6,600,6.284483433,15.14572463,190.4,25,2363092.142,7290100,5.85,0.96,0.09,0.09,9500,9,2,1,0.14462,2.7,1,13.05711069,1.644012382,2533.221227
1578,mp-12912,Ba2PrRuO6,600,6.328114262,15.206802,190.1,27,2390903.838,7290100,8.81,0.96,0.09,0.09,9500,11,2,1,0.14462,2.7,1,13.09009315,1.749514861,2574.21225
1579,mp-1291532,Sr2NbCoO6,600,5.457919744,15.875,182.8,88,2613722.415,6574000,3.36,0.96,0.09,0.09,8500,7,2,1,0.048,2.51,1,12.70142803,6.168005084,2483.944068
1580,mp-1291775,Ba2TaMnO6,600,7.232689517,15.6852,187.5,96,2969284.658,1070900,4.04,0.96,0,0,3000,7,2,0,0.14462,3.31,2,12.93897202,3.024577339,1283.365968
1581,mp-1296711,LaCoO3,600,6.914735764,15.74304925,179.8,36,2721926.648,12169600,7.44,0.96,0,0,9500,9,2,0,0.47,2.51,2,13.45990652,1,2600.681036
1582,mp-1298732,Li2Ni3BiO8,600,5.634646608,16.211,169.8571429,54,1392016.563,1893520.408,0.209183673,1.086734694,0.12244898,0.12244898,5300,3,3,1,0.618049,3.49,1,13.00726171,0.76180193,1312.689925
1583,mp-1299695,Sr2MnNbO6,600,5.307522543,15.823,183.3,96,2335313.997,6536500,4.04,0.96,0.09,0.09,8500,7,2,1,0.048,3.3,1,12.36990831,6.553511824,1843.02763
1584,mp-1303958,Li2Ni3SbO8,600,4.940570362,16.19957143,169.7857143,54,1395248.369,3830255.102,0.209183673,1.086734694,0.12244898,0.12244898,7900,3,3,1,0.618049,3.49,1,13.45239379,0.9375717,1538.386872
1585,mp-1309882,Ba2TaMnO6,600,7.227541927,15.6852,187.5,96,2969284.658,1070900,4.04,0.96,0,0,3000,7,2,0,0.14462,3.31,2,12.9345098,3.024577339,1283.365968
1586,mp-13206,PrZnPO,600,5.728011244,12.11775501,193.25,32,2042404.867,12705000,17.5,1.6875,0,0,9500,11,3,0,0.746607,2.66,2,11.25385023,1,2442.46151
1587,mp-1342,BaO,600,5.753123041,13.2855,210,2,827927.109,1562500,1,1,0,0,3000,2,2,0,0.14462,5.02,2,14.01407333,0.328234512,818.1241856
1588,mp-13660,Ca4Sb2O,600,3.834303601,9.898857143,212.5714286,8,365393.8101,5791020.408,1.836734694,1.836734694,0,0,7900,3,3,0,0.02455,4.51,2,14.24610144,0.731409515,1256.906066
1589,mp-13803,Nb2Hg2O7,600,7.668917851,17.00727273,176.9090909,56,3475622.886,10595041.32,4.975206612,0.925619835,0.148760331,0.148760331,8500,7,2,1,0.917406,2.99,1,13.12538283,1,2013.537892
1590,mp-13820,Cd3SiO5,600,6.075202621,16.12388889,180.4444444,28,657553.7645,1688888.889,1.580246914,1.580246914,0,0,4700,4,4,0,1.3895211,2.98,2,12.37046483,0.358774856,1705.33779
1591,mp-13900,Sr(CuO)2,600,5.451743589,14.067,189,12,1518183.412,1829600,0.56,0.96,0.24,0.24,4200,2,2,1,0.048,3.61,1,12.85757605,1.149997486,1173.468307
1592,mp-13971,Nd2SeO2,600,6.706178842,13.17092151,194.4,26,2205360.919,17454400,15.36,0.96,0,0,9500,10,2,0,1.4611135,3.66,2,13.06699188,1,1737.01615
1593,mp-13972,Sm2SeO2,600,7.219437382,14.28636877,193.2,22,781450.7528,17454400,8.64,0.96,0,0,9500,8,2,0,1.4611135,4.36,2,13.51427928,1,1555.151303
1594,mp-13973,Gd2SeO2,600,7.715220287,13.97109536,192.4,38,2496231.473,17454400,47.04,0.96,0,0,9500,16,2,0,1.4611135,3.64,2,11.4815241,1,1818.764079
1595,mp-13974,Ho2SeO2,600,8.480123427,14.66537379,190.8,12,1708523.726,17454400,0.24,0.96,0,0,9500,3,2,0,1.4611135,3.58,2,12.28841803,1,1748.979825
1596,mp-13975,Er2SeO2,600,8.690585586,14.4721192,190.4,10,1924034.663,17454400,0,0.96,0,0,9500,2,2,0,1.4611135,3.56,2,12.6308035,1,1714.310123
1597,mp-13998,Na5AlO4,600,2.471970282,12.0679,192.7,144,633529.5076,132900,1.36,2.41,0.25,0.25,1600,5,5,1,0.43283,4.05,1,14.44615061,0.306719739,809.2446364
1598,mp-14026,Ca2Ta2O7,600,6.294392484,16.146,179.0909091,56,4473445.984,1797024.793,4.975206612,0.925619835,0,0,3900,7,2,0,0.02455,3.31,2,11.70898081,5.461182702,1314.234918
1599,mp-14100,Cd(RhO2)2,600,7.137703343,16.13614286,178,28,2927207.695,1399591.837,0.857142857,0.979591837,0.204081633,0.204081633,3200,3,2,1,1.137,2.98,1,12.3786492,0.549127801,1364.942581
1600,mp-14352,KGeSbO5,600,4.213675587,16.835,181.5,144,1138768.677,7099375,0.6875,1.109375,0.109375,0.109375,7900,4,4,1,0.50147,4.51,1,14.26867534,2.526134829,1305.879423
1601,mp-14368,SbAsO5,600,4.408931664,18.80285714,164.4285714,64,421932.1788,6819591.837,0.204081633,0.204081633,0,0,7900,3,3,0,0.804,4.13,2,14.12793943,1.424869661,1423.981285
1602,mp-14880,La2Ta3(SO4)2,600,7.368318654,15.5226995,181.8666667,236,5250484.139,8935822.222,7.795555556,0.888888889,0,0,9500,9,2,0,0.322,3.31,2,12.90219251,4.029110272,1856.386189
1603,mp-14912,La4Si2Se3O7,600,5.646204108,14.39381156,189.125,256,2326496.845,13425585.94,8.75,1.4375,0,0,9500,9,4,0,0.47,3.75,2,13.22838212,1,1692.325051
1604,mp-15107,KSnAsO5,600,3.988124002,16.87625,179.625,144,668631.9397,1129843.75,0.6875,1.109375,0.109375,0.109375,3300,4,4,1,0.50147,4.13,1,14.15861836,1.057375861,1089.056329
1605,mp-15248,K3Nb3(BO6)2,600,3.685064851,15.931,184.35,58,3646991.509,7767600,3.99,2.01,0.21,0.21,8500,7,5,1,0.279723,3.3,1,13.71359875,2.906734643,1822.409848
1606,mp-15282,RbMn4(AsO4)3,600,3.939203117,17.05485,175.1,216,702040.6336,2093275,1.51,1.0275,0.0475,0.0475,6000,5,3,1,0.48592,4.13,1,14.16710657,1.092535651,1293.389091
1607,mp-15315,Ca4Ti3O10,600,3.766871888,15.44482353,181,176,1769298.872,1962906.574,6.948096886,0.968858131,0,0,3900,8,2,0,0.02455,2.95,2,13.22850546,13.6438542,1548.469389
1608,mp-1539317,Ta2O5,600,7.395680243,17.52285714,172,48,6417863.877,661224.4898,5.102040816,0.816326531,0,0,2300,7,2,0,0.322,3.31,2,12.92644829,1.192322839,1173.428823
1609,mp-1539672,Ca(MoO2)2,600,4.87117844,15.56757143,181.8571429,40,4379661.506,1624897.959,4.408163265,0.979591837,0.204081633,0.204081633,3900,6,2,1,0.02455,3.15,1,12.56888014,3.712380846,1366.342736
1610,mp-1540145,Ca(CuO2)2,600,4.775928696,16.21042857,175.8571429,20,1509192.665,1357142.857,0.530612245,0.979591837,0.204081633,0.204081633,3900,2,2,1,0.02455,3.61,1,13.33511056,1.659206351,1172.039391
